Gender,Location,Transaction_ID,Product_Category,Quantity,Coupon_Status,Date,Offline_Spend,Online_Spend,Coupon_Code
M,Chicago,18425,Nest-USA,3,Clicked,1/20/2019,3000,2073.51,ELEC10
M,Chicago,18430,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,California,18432,Nest-USA,1,Used,1/20/2019,3000,2073.51,ELEC10
F,California,18435,Nest-USA,3,Clicked,1/20/2019,3000,2073.51,ELEC10
F,California,18436,Nest-USA,2,Not Used,1/20/2019,3000,2073.51,ELEC10
F,California,18439,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18439,Nest-USA,2,Used,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18440,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18442,Nest-USA,2,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18446,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18447,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18448,Nest-USA,1,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18448,Nest-USA,2,Clicked,1/20/2019,3000,2073.51,ELEC10
F,Chicago,18452,Nest-USA,3,Not Used,1/20/2019,3000,2073.51,ELEC10
F,California,18454,Nest-USA,1,Used,1/20/2019,3000,2073.51,ELEC10
F,California,17394,Nest-USA,3,Clicked,01-09-2019,5000,3287.83,ELEC10
F,California,17395,Nest-USA,1,Not Used,01-09-2019,5000,3287.83,ELEC10
F,California,17404,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
F,California,17405,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
F,California,17406,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
F,California,17407,Nest-USA,4,Clicked,01-09-2019,5000,3287.83,ELEC10
F,California,17408,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
F,California,17409,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
F,California,17412,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
F,New York,17417,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
F,New York,17426,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
F,New York,17426,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17430,Nest-USA,1,Not Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17433,Nest-USA,2,Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17433,Nest-USA,2,Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17433,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17433,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,Chicago,17434,Nest-USA,2,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17437,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17438,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17439,Nest-USA,3,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17440,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17442,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17443,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17443,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17445,Nest-USA,2,Not Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17446,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17446,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17448,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17449,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17450,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17455,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17457,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17459,Nest-USA,5,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17462,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17463,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17463,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17464,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17465,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17466,Nest-USA,5,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17467,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17469,Nest-USA,2,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17470,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17472,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17473,Nest-USA,1,Not Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17474,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
F,Chicago,17475,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
F,Chicago,17477,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
F,Chicago,17481,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17484,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17485,Nest-USA,1,Not Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17488,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17490,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17495,Nest-USA,4,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17496,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17498,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17502,Nest-USA,2,Used,01-09-2019,5000,3287.83,ELEC10
M,New York,17503,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,New York,17504,Nest-USA,1,Clicked,01-09-2019,5000,3287.83,ELEC10
M,California,17511,Nest-USA,1,Used,01-09-2019,5000,3287.83,ELEC10
M,California,17518,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17518,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17525,Nest-USA,5,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17526,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17528,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17529,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17529,Nest-USA,2,Used,01-10-2019,5000,515.44,ELEC10
M,California,17532,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17537,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17537,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17542,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17542,Nest-USA,1,Not Used,01-10-2019,5000,515.44,ELEC10
M,California,17545,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17547,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17552,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17554,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,New York,17555,Nest-USA,3,Clicked,01-10-2019,5000,515.44,ELEC10
F,New York,17556,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17562,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17562,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17562,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17563,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17563,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17564,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
F,California,17564,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17564,Nest-USA,5,Used,01-10-2019,5000,515.44,ELEC10
F,California,17565,Nest-USA,2,Used,01-10-2019,5000,515.44,ELEC10
F,California,17566,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17570,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17572,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
F,California,17576,Nest-USA,2,Used,01-10-2019,5000,515.44,ELEC10
F,California,17577,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17577,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17578,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17579,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
F,California,17580,Nest-USA,1,Not Used,01-10-2019,5000,515.44,ELEC10
F,California,17581,Nest-USA,2,Not Used,01-10-2019,5000,515.44,ELEC10
M,Chicago,17582,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
M,Chicago,17582,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,Chicago,17585,Nest-USA,1,Not Used,01-10-2019,5000,515.44,ELEC10
M,California,17592,Nest-USA,1,Not Used,01-10-2019,5000,515.44,ELEC10
M,California,17593,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17595,Nest-USA,4,Not Used,01-10-2019,5000,515.44,ELEC10
M,California,17596,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17599,Nest-USA,1,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17600,Nest-USA,1,Used,01-10-2019,5000,515.44,ELEC10
M,California,17601,Nest-USA,2,Clicked,01-10-2019,5000,515.44,ELEC10
M,California,17605,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17606,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17606,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17606,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17607,Nest-USA,3,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17610,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17613,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17614,Nest-USA,3,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17615,Nest-USA,1,Not Used,01-11-2019,5000,1757.58,ELEC10
M,California,17616,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17617,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17620,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17621,Nest-USA,1,Not Used,01-11-2019,5000,1757.58,ELEC10
M,California,17622,Nest-USA,3,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17622,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17624,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17625,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17627,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17632,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17634,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17634,Nest-USA,5,Clicked,01-11-2019,5000,1757.58,ELEC10
F,California,17637,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,California,17638,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17640,Nest-USA,5,Clicked,01-11-2019,5000,1757.58,ELEC10
F,California,17641,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17642,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17642,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17645,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17646,Nest-USA,2,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17647,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
F,California,17649,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17653,Nest-USA,3,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17654,Nest-USA,1,Used,01-11-2019,5000,1757.58,ELEC10
M,California,17654,Nest-USA,2,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17657,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
M,California,17662,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17665,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17669,Nest-USA,3,Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17673,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17673,Nest-USA,1,Not Used,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17675,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17676,Nest-USA,1,Clicked,01-11-2019,5000,1757.58,ELEC10
F,New Jersey,17681,Nest-USA,3,Clicked,01-11-2019,5000,1757.58,ELEC10
F,California,19070,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19035,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
M,Chicago,19036,Nest-USA,2,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19036,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
M,Chicago,19037,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19037,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19037,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
M,Chicago,19038,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19039,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,Chicago,19040,Nest-USA,1,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19042,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,California,19044,Nest-USA,1,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19044,Nest-USA,1,Used,1/28/2019,1000,993.69,ELEC10
M,California,19045,Nest-USA,2,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19047,Nest-USA,1,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19050,Nest-USA,4,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,19051,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,19052,Nest-USA,2,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,19053,Nest-USA,1,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19053,Nest-USA,2,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,19057,Nest-USA,2,Used,1/28/2019,1000,993.69,ELEC10
M,California,19058,Nest-USA,2,Used,1/28/2019,1000,993.69,ELEC10
M,California,19058,Nest-USA,1,Not Used,1/28/2019,1000,993.69,ELEC10
M,California,19059,Nest-USA,2,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,19059,Nest-USA,2,Clicked,1/28/2019,1000,993.69,ELEC10
F,California,19064,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
F,California,19066,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
F,California,19067,Nest-USA,2,Clicked,1/28/2019,1000,993.69,ELEC10
F,California,19069,Nest-USA,1,Clicked,1/28/2019,1000,993.69,ELEC10
M,California,17693,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17697,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17702,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17704,Nest-USA,2,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17704,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17708,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17711,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17713,Nest-USA,2,Not Used,01-12-2019,5000,2435.97,ELEC10
M,California,17713,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17713,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,California,17715,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17715,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,California,17716,Nest-USA,4,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17719,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17721,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17723,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17723,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17724,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17725,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17726,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,California,17727,Nest-USA,2,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17728,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
F,New Jersey,17685,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
F,California,17690,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
F,California,17690,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
F,California,17691,Nest-USA,2,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17731,Nest-USA,2,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17731,Nest-USA,2,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17732,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17733,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17734,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,California,17734,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,California,17738,Nest-USA,1,Clicked,01-12-2019,5000,2435.97,ELEC10
M,New York,17742,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17743,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17744,Nest-USA,3,Clicked,01-12-2019,5000,2435.97,ELEC10
M,New York,17744,Nest-USA,2,Clicked,01-12-2019,5000,2435.97,ELEC10
M,New York,17745,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17745,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17745,Nest-USA,1,Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17746,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17748,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17752,Nest-USA,1,Not Used,01-12-2019,5000,2435.97,ELEC10
M,New York,17756,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17757,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17759,Nest-USA,5,Clicked,1/13/2019,5000,2449.65,ELEC10
F,New Jersey,17760,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,New Jersey,17761,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,New Jersey,17763,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
F,New Jersey,17764,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
F,New Jersey,17765,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17768,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
M,New Jersey,17772,Nest-USA,2,Not Used,1/13/2019,5000,2449.65,ELEC10
M,New Jersey,17772,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
M,New Jersey,17773,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New Jersey,17774,Nest-USA,5,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17775,Nest-USA,2,Not Used,1/13/2019,5000,2449.65,ELEC10
F,California,17776,Nest-USA,2,Not Used,1/13/2019,5000,2449.65,ELEC10
F,California,17779,Nest-USA,3,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17780,Nest-USA,2,Not Used,1/13/2019,5000,2449.65,ELEC10
F,California,17780,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17780,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17782,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17782,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17783,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17785,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17786,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17786,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17788,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17788,Nest-USA,2,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17795,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17806,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
F,California,17810,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17811,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17813,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
F,California,17814,Nest-USA,2,Clicked,1/13/2019,5000,2449.65,ELEC10
F,California,17816,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
M,New York,17818,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17819,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17820,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
M,New York,17825,Nest-USA,2,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17826,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17827,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17829,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
M,New York,17830,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17831,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17832,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
M,New York,17833,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,New York,17834,Nest-USA,1,Used,1/13/2019,5000,2449.65,ELEC10
M,New York,17835,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17840,Nest-USA,5,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17843,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17852,Nest-USA,3,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17852,Nest-USA,2,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17852,Nest-USA,2,Used,1/13/2019,5000,2449.65,ELEC10
M,California,17853,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
M,California,17855,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
M,California,17856,Nest-USA,5,Clicked,1/13/2019,5000,2449.65,ELEC10
F,Chicago,17857,Nest-USA,1,Not Used,1/13/2019,5000,2449.65,ELEC10
F,Chicago,17858,Nest-USA,1,Clicked,1/13/2019,5000,2449.65,ELEC10
F,Chicago,17859,Nest-USA,5,Clicked,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17860,Nest-USA,2,Clicked,1/14/2019,5000,1920.57,ELEC10
F,California,17868,Nest-USA,1,Not Used,1/14/2019,5000,1920.57,ELEC10
F,California,17869,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,California,17871,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
F,California,17873,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,California,17875,Nest-USA,1,Not Used,1/14/2019,5000,1920.57,ELEC10
F,California,17878,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
F,California,17890,Nest-USA,1,Not Used,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17881,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17882,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17884,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17885,Nest-USA,2,Clicked,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17886,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17887,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
F,Chicago,17889,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
M,California,17892,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
M,California,17893,Nest-USA,3,Clicked,1/14/2019,5000,1920.57,ELEC10
M,California,17894,Nest-USA,1,Used,1/14/2019,5000,1920.57,ELEC10
M,California,17896,Nest-USA,1,Clicked,1/14/2019,5000,1920.57,ELEC10
F,California,17906,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
M,California,17900,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,California,17901,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,California,17901,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
M,California,17901,Nest-USA,2,Clicked,1/15/2019,3000,1734.68,ELEC10
M,California,17902,Nest-USA,2,Not Used,1/15/2019,3000,1734.68,ELEC10
M,California,17903,Nest-USA,2,Used,1/15/2019,3000,1734.68,ELEC10
M,California,17904,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,California,17905,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
F,California,17907,Nest-USA,2,Clicked,1/15/2019,3000,1734.68,ELEC10
M,New York,17907,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,New York,17908,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
M,New York,17908,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
M,New York,17909,Nest-USA,3,Clicked,1/15/2019,3000,1734.68,ELEC10
M,New York,17912,Nest-USA,2,Used,1/15/2019,3000,1734.68,ELEC10
M,New York,17912,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
M,New York,17913,Nest-USA,1,Clicked,1/15/2019,3000,1734.68,ELEC10
F,Chicago,17914,Nest-USA,1,Used,1/15/2019,3000,1734.68,ELEC10
